"","job_id","N_size","rho","loading_quality","target_loading","loading_type","sd.lambda","TT","J","mu_alpha","mu_beta","var_alpha","var_beta","cov_ab","tau_un","lambda_un","psi_mat","nrep","seed","model","N","nrep_ok","err.perc","phi11.m","phi22.m","phi12.m","cor12.m","k1.m","k2.m","phi11.bias","phi22.bias","phi12.bias","cor12.bias","k1.bias","k2.bias","phi11.rbias","phi22.rbias","phi12.rbias","cor12.rbias","k1.rbias","k2.rbias","phi11.rmse","phi22.rmse","phi12.rmse","cor12.rmse","k1.rmse","k2.rmse","phi11.rel.rmse","phi12.rel.rmse","phi22.rel.rmse","kappa1.rel.rmse","kappa2.rel.rmse","phi11.cov","phi22.cov","phi12.cov","cor12.cov","k1.cov","k2.cov","phi11.power","phi22.power","phi12.power","cor12.power","k1.power","k2.power","chisq.m","df.m","pvalue.chi.m","cfi.m","tli.m","rmsea.m","srmr.m","chisq.sd","cfi.sd","tli.sd","rmsea.sd","srmr.sd","chisq.reject","admissible.m","rho_lab"
"22",22,200,0.15,"poor",0.4,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",200,569,0.7155,0.515078033832471,0.144663497042653,-0.0406449971448146,-0.0323385413584868,0.899431651088681,0.0744337248142465,0.155078033832471,0.0717634970426533,-0.105444997144815,-0.432338541358487,-0.000568348911318748,-0.000566275185753468,0.430772316201308,0.984410110324463,-1.62723761025948,-1.08084635339622,-0.000631498790354164,-0.00755033581004623,0.271181179178109,0.113733027013297,0.152304198229755,0.606821580879995,0.0966419230207716,0.0677210043572103,0.753281053272524,2.35037342947153,1.5601238273429,0.107379914467524,0.902946724762804,0.984182776801406,0.994727592267135,0.984182776801406,0.769771528998243,0.963093145869947,0.968365553602812,0.246045694200351,0.0298769771528998,0.00351493848857645,0.0843585237258348,1,0.196836555360281,33.4499478309032,33,0.486498087489635,0.973876964076401,1.00098302668322,0.0146851701506768,0.0545315918457292,8.41790684334397,0.0426280498193627,0.0765222880370864,0.0177911687973998,0.00775803952284634,0.054481546572935,0.2845,"Cor.Unique"
"23",23,500,0.15,"poor",0.4,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",500,966,0.517,0.459732114588092,0.122241934830691,-0.00107458518101876,0.10146993721034,0.899466108567346,0.0748317653794618,0.0997321145880921,0.049341934830691,-0.0658745851810188,-0.29853006278966,-0.000533891432654345,-0.000168234620538233,0.277033651633589,0.676844099186433,-1.01658310464535,-0.74632515697415,-0.000593212702949272,-0.00224312827384311,0.182328476399435,0.0823615423364893,0.102246459596517,0.480190484291681,0.063791914408514,0.0458962741130936,0.506467989998431,1.57787746290921,1.12978796072002,0.0708799048983489,0.611950321507914,0.978260869565217,0.987577639751553,0.979296066252588,0.788819875776398,0.949275362318841,0.934782608695652,0.605590062111801,0.104554865424431,0.0020703933747412,0.0393374741200828,1,0.37991718426501,33.1872178042207,33,0.497047065367756,0.989554148346144,0.999693325442725,0.00877968074771439,0.034252280664148,8.15063758993405,0.0167569175309247,0.0283697918942789,0.0111996178268029,0.00475664178097974,0.0559006211180124,0.483,"Cor.Unique"
"24",24,800,0.15,"poor",0.4,"congeneric",0.05,3,3,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",800,1209,0.3955,0.440828079406539,0.115293522784317,0.0107363260002695,0.150549110452276,0.897958926144001,0.0760131510676379,0.0808280794065387,0.0423935227843174,-0.0540636739997305,-0.249450889547724,-0.00204107385599902,0.00101315106763789,0.224522442795941,0.581529804997495,-0.834315956785965,-0.623627223869311,-0.00226785983999891,0.0135086809018385,0.14981560385191,0.0720808969838851,0.0876527046556498,0.430949054346232,0.0495778170983313,0.0349352197336599,0.416154455144194,1.35266519530324,0.988764018983334,0.0550864634425903,0.465802929782132,0.972704714640198,0.974358974358974,0.957816377171216,0.801488833746898,0.949545078577337,0.948717948717949,0.808105872622002,0.180314309346567,0.00413564929693962,0.0471464019851117,1,0.598842018196857,32.6601638859838,33,0.510438932259464,0.994233963708387,1.00098804453081,0.00654451167860717,0.0268300576268271,7.89630031424196,0.00942272471749667,0.0169743761007312,0.00838682316926346,0.00363640987400002,0.0413564929693962,0.6045,"Cor.Unique"
"25",25,200,0,"vgood",0.6708,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",200,1308,0.346,1.12671854185706,0.292377403777156,0.0851868845868166,0.233518092316364,1.50395586331146,0.124571714122643,0.126718541857059,0.0898774037771565,-0.0948131154131834,-0.166481907683636,0.0039558633114581,-0.000428285877357314,0.126718541857059,0.443839030998304,-0.526739530073241,-0.416204769209091,0.00263724220763873,-0.00342628701885851,0.314145368081119,0.164855310694845,0.175747902442727,0.35827660611536,0.108853953085327,0.0706728032488826,0.314145368081119,0.976377235792928,0.81410029972763,0.072569302056885,0.565382425991061,0.975535168195719,0.964067278287462,0.966360856269113,0.848623853211009,0.954892966360856,0.94954128440367,0.967889908256881,0.246177370030581,0.00229357798165138,0.0160550458715596,1,0.41743119266055,117.575488338844,114,0.437571202551259,0.992965274708269,0.997311063863398,0.013133744100289,0.0528439671507525,15.7875485537394,0.00948195728710114,0.0127545498842652,0.0135694113826723,0.00565481224765642,0.0871559633027523,0.654,"Basic"
"26",26,500,0,"vgood",0.6708,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",500,1579,0.2105,1.06559146600669,0.244055846903157,0.13409570991256,0.333765931659678,1.49871592299102,0.125157837873833,0.0655914660066891,0.041555846903157,-0.0459042900874399,-0.0662340683403224,-0.00128407700898378,0.000157837873833286,0.0655914660066891,0.205214058781022,-0.255023833819111,-0.165585170850806,-0.000856051339322522,0.00126270299066629,0.207001063463233,0.108175704746319,0.114352696953187,0.292066400747688,0.0707516438613219,0.0452585736818044,0.207001063463233,0.635292760851039,0.534201011092935,0.0471677625742146,0.362068589454435,0.967701076630779,0.965801139962001,0.970234325522483,0.879037365421153,0.946801773274224,0.95060164661178,1,0.445851804939835,0.11589613679544,0.00189993666877771,1,0.793540215326156,115.639516000449,114,0.470141641256098,0.997553450610443,0.999487664567906,0.00731763634924119,0.03309914277544,15.2976804495508,0.00348432120222464,0.00498350418617721,0.00827487827189829,0.0034132222228707,0.0614312856238125,0.7895,"Basic"
"27",27,800,0,"vgood",0.6708,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",800,1705,0.1475,1.0385206993104,0.228899761590731,0.151101259972592,0.363383067439022,1.50053079912936,0.124605952031958,0.0385206993104051,0.0263997615907312,-0.0288987400274082,-0.0366169325609776,0.000530799129362274,-0.000394047968041873,0.0385206993104051,0.130369193040648,-0.160548555707823,-0.0915423314024441,0.000353866086241516,-0.00315238374433498,0.15705174525181,0.0850980003804935,0.0885704643901887,0.251802443615322,0.0550589303228814,0.0349092137230148,0.15705174525181,0.492058135501048,0.420237038916017,0.0367059535485876,0.279273709784119,0.975953079178886,0.973020527859238,0.96950146627566,0.906158357771261,0.95425219941349,0.955425219941349,1,0.618768328445748,0.279178885630499,0.000586510263929619,1,0.941348973607038,114.292892860304,114,0.492553570794375,0.998656214554709,0.999952730890949,0.00528670510921795,0.0261541445002344,15.0001923372309,0.00202092661392733,0.00305734948187505,0.00624359586737317,0.00274390233846081,0.0486803519061584,0.8525,"Basic"
"28",28,200,0.15,"vgood",0.6708,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",200,1347,0.3265,1.11665480636925,0.285784800466429,0.0876660430377803,0.240059379358795,1.5078765149334,0.12383939369991,0.11665480636925,0.0832848004664285,-0.0923339569622197,-0.159940620641205,0.00787651493340195,-0.00116060630008993,0.11665480636925,0.411282965266313,-0.512966427567887,-0.399851551603013,0.0052510099556013,-0.00928485040071947,0.313588051047947,0.156889127159665,0.170617825836297,0.357038813376325,0.111210313181367,0.0684758800995683,0.313588051047947,0.947876810201648,0.774761121776122,0.074140208787578,0.547807040796546,0.981440237564959,0.977728285077951,0.974016332590943,0.843355605048255,0.942835931700074,0.956198960653304,0.973273942093541,0.248700816629547,0.00371195248700817,0.00816629547141797,1,0.429844097995546,107.572435778004,104,0.434006812361065,0.993517069468122,0.997061958950061,0.0133337329349651,0.050863265483992,14.8091774358744,0.00881730518476,0.012705730593887,0.0138894363041093,0.00546952974632187,0.0831477357089829,0.6735,"Cor.Unique"
"29",29,500,0.15,"vgood",0.6708,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",500,1608,0.196,1.0498752020968,0.238269791854703,0.143568677878707,0.35361026751993,1.49961295437974,0.124197300404029,0.0498752020968,0.0357697918547025,-0.036431322121293,-0.0463897324800697,-0.000387045620258126,-0.000802699595970797,0.0498752020968,0.17664094743063,-0.202396234007183,-0.115974331200174,-0.000258030413505417,-0.00642159676776637,0.202540585070541,0.101573011578865,0.107191671937573,0.28199069324829,0.0709055413284034,0.0455003568258221,0.202540585070541,0.59550928854207,0.501595118907975,0.0472703608856023,0.364002854606576,0.968283582089552,0.974502487562189,0.972014925373134,0.907338308457711,0.950248756218905,0.940298507462687,1,0.455845771144279,0.143034825870647,0.00124378109452736,1,0.794776119402985,105.381801173121,104,0.471591569022679,0.997856032469154,0.999542537586087,0.00730181716706259,0.0320296609009089,14.1652639140426,0.00307826479896219,0.0048629658135723,0.00828013349565084,0.00338001273712038,0.0652985074626866,0.804,"Cor.Unique"
"30",30,800,0.15,"vgood",0.6708,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",800,1727,0.1365,1.02547710910413,0.223437392318054,0.159244073133453,0.38754423923911,1.49762538173105,0.125534069980889,0.0254771091041255,0.0209373923180542,-0.0207559268665473,-0.01245576076089,-0.00237461826894516,0.000534069980888693,0.0254771091041255,0.1033945299657,-0.115310704814152,-0.0311394019022251,-0.00158307884596344,0.00427255984710955,0.157222188475203,0.0826683428226049,0.0866886052920938,0.252437028077419,0.0561542549105804,0.0347166734602203,0.157222188475203,0.481603362733854,0.408238729988172,0.037436169940387,0.277733387681763,0.968152866242038,0.972206137811233,0.972206137811233,0.921250723798494,0.947886508396063,0.951360741169658,1,0.611464968152866,0.35031847133758,0.000579038795599305,1,0.944991314418066,104.187714974137,104,0.495286273520505,0.998772642038393,0.999973565971845,0.0053652837413161,0.0252996037751899,14.3724185566543,0.00185513999024926,0.00307000178114537,0.0064242486055886,0.00272777540937157,0.0486392588303416,0.8635,"Cor.Unique"
"31",31,200,0,"poor",0.4,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",200,870,0.565,1.27393219886123,0.356382924403435,-0.0180217182099763,0.0964158135889104,1.50509156939759,0.124448495500521,0.273932198861227,0.153882924403435,-0.198021718209976,-0.30358418641109,0.00509156939759433,-0.000551504499479097,0.273932198861227,0.759915676066344,-1.10012065672209,-0.758960466027724,0.00339437959839622,-0.00441203599583278,0.533580249377887,0.254655681019914,0.309711380908084,0.504037709529795,0.140866492929244,0.097619339819771,0.533580249377887,1.72061878282269,1.25755891861686,0.0939109952861624,0.780954718558168,0.985057471264368,0.991954022988506,0.983908045977012,0.78735632183908,0.94367816091954,0.94367816091954,0.525287356321839,0.0666666666666667,0.00229885057471264,0.0471264367816092,1,0.252873563218391,117.457156277573,114,0.440838880630091,0.965933117497803,0.990304459458254,0.0130449274945078,0.0632603290797103,15.9052061793068,0.0451042441031494,0.0661231937998175,0.013622528265682,0.00498910299402523,0.0977011494252874,0.435,"Basic"
"32",32,500,0,"poor",0.4,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",500,1227,0.3865,1.19743121887466,0.308334052666512,0.0460241078460575,0.176309827567769,1.4992015047415,0.122930696470554,0.197431218874662,0.105834052666512,-0.133975892153942,-0.223690172432231,-0.000798495258498667,-0.00206930352944579,0.197431218874662,0.522637297118577,-0.744310511966347,-0.559225431080577,-0.000532330172332445,-0.0165544282355663,0.373628429632237,0.186723377580924,0.219101790677351,0.408484885817991,0.0889532524844855,0.0620604519961251,0.373628429632237,1.21723217042973,0.922090753486042,0.0593021683229904,0.496483615969001,0.95680521597392,0.969845150774246,0.963325183374083,0.808475957620212,0.943765281173594,0.95680521597392,0.940505297473513,0.208638956805216,0.00407497962510187,0.0309698451507742,1,0.511817440912795,115.69805438704,114,0.468803473368065,0.987551242624311,0.997703057438483,0.00735899920185725,0.0398435608153164,15.1276984908473,0.0176047765984039,0.0257415749068361,0.00821127899892472,0.00293702715391983,0.0578647106764466,0.6135,"Basic"
"33",33,800,0,"poor",0.4,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",800,1435,0.2825,1.1271200591071,0.28166720697618,0.0889121764605988,0.243902790893396,1.50091490051041,0.123686145173885,0.127120059107099,0.0791672069761799,-0.0910878235394011,-0.156097209106604,0.000914900510412865,-0.0013138548261148,0.127120059107099,0.39094917025274,-0.506043464107784,-0.39024302276651,0.000609933673608577,-0.0105108386089184,0.282053713509789,0.150849907047197,0.165616407232095,0.351507505315033,0.0699669637944198,0.0481041484841224,0.282053713509789,0.920091151289414,0.74493781257875,0.0466446425296132,0.384833187872979,0.963066202090592,0.968641114982578,0.97212543554007,0.852961672473868,0.95191637630662,0.958188153310105,0.994425087108014,0.287108013937282,0.00418118466898955,0.0125435540069686,1,0.715679442508711,114.117792916281,114,0.496580420761382,0.993189151141808,1.00017013227372,0.0052347798589376,0.0313419972406891,15.1078903686224,0.0102956340057267,0.016002085781925,0.00624678683474982,0.00237467397590113,0.0536585365853659,0.7175,"Basic"
"34",34,200,0.15,"poor",0.4,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",200,896,0.552,1.28000902047319,0.351801951400197,-0.0235970704526919,0.0781839545210479,1.50614133906686,0.125503495656394,0.28000902047319,0.149301951400197,-0.203597070452692,-0.321816045478952,0.00614133906685626,0.00050349565639444,0.28000902047319,0.737293587161466,-1.13109483584829,-0.80454011369738,0.00409422604457084,0.00402796525115552,0.545179119898099,0.24668989203155,0.310468474847639,0.50825918506107,0.146309310174976,0.0968044959732197,0.545179119898099,1.72482486026466,1.21822168904469,0.0975395401166506,0.774435967785758,0.975446428571429,0.989955357142857,0.982142857142857,0.794642857142857,0.9453125,0.949776785714286,0.508928571428571,0.0892857142857143,0.00446428571428571,0.0613839285714286,1,0.261160714285714,107.291310285462,104,0.438010528129213,0.973356591764465,0.990182169349902,0.0133107155475389,0.0602518857561734,14.6982018254473,0.0354748534299951,0.0546714604791404,0.013747285294149,0.00479457397551023,0.0859375,0.448,"Cor.Unique"
"35",35,500,0.15,"poor",0.4,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",500,1269,0.3655,1.15742049799772,0.302990592846746,0.0674735063216368,0.21047449404785,1.50198823329969,0.122622375305281,0.157420497997721,0.100490592846746,-0.112526493678363,-0.18952550595215,0.00198823329969312,-0.00237762469471896,0.157420497997721,0.496249841218497,-0.625147187102018,-0.473813764880374,0.00132548886646208,-0.0190209975577517,0.365910717948417,0.176418178528739,0.203512444384185,0.394395433355471,0.0901986166943008,0.0612424167443326,0.365910717948417,1.13062469102325,0.871200881623401,0.0601324111295339,0.489939333954661,0.962962962962963,0.972419227738377,0.969267139479905,0.832939322301024,0.951930654058314,0.945626477541371,0.89204097714736,0.19779353821907,0.00551615445232467,0.0283687943262411,1,0.511426319936958,105.508967364239,104,0.46986583197509,0.990499630884788,0.998027594233215,0.00743461551706728,0.038038072477517,14.4154078567518,0.0134028467035166,0.0214614647603704,0.00841901999818284,0.00310853774095072,0.0630417651694247,0.6345,"Cor.Unique"
"36",36,800,0.15,"poor",0.4,"tau_eq",0,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",800,1425,0.2875,1.10696917243807,0.272638614998022,0.102820917366476,0.273506495128951,1.49576697132062,0.125727510262981,0.106969172438065,0.0701386149980215,-0.0771790826335239,-0.126493504871049,-0.0042330286793838,0.000727510262981446,0.106969172438065,0.346363530854427,-0.428772681297355,-0.316233762177623,-0.0028220191195892,0.00582008210385157,0.282179821351648,0.141523146667938,0.157775136930805,0.341025011092123,0.07242663348866,0.0482342747547274,0.282179821351648,0.876528538504474,0.698879736631793,0.0482844223257733,0.38587419803782,0.970526315789474,0.971929824561404,0.970526315789474,0.858245614035088,0.938947368421053,0.949473684210526,0.988771929824561,0.296842105263158,0.00350877192982456,0.0105263157894737,1,0.729122807017544,104.08384307167,104,0.495507476394217,0.994879954530661,1.00010151561705,0.00532958626436779,0.0299426215306113,14.1788883283366,0.00768137825324224,0.0130790800348694,0.00633526477904782,0.00241589954004651,0.0357894736842105,0.7125,"Cor.Unique"
"37",37,200,0,"vgood",0.6708,"congeneric",0.05,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",200,1308,0.346,1.12662471569224,0.292399507121456,0.085174642206585,0.233517404717041,1.50400180548515,0.124561341479726,0.126624715692244,0.0898995071214558,-0.094825357793415,-0.166482595282959,0.00400180548514515,-0.000438658520274355,0.126624715692244,0.443948183315831,-0.52680754329675,-0.416206488207397,0.0026678703234301,-0.00350926816219484,0.314163040380276,0.164963282212372,0.17578774002264,0.358276623535342,0.109176618524459,0.0706531277073219,0.314163040380276,0.976598555681333,0.814633492406776,0.0727844123496394,0.565225021658575,0.976299694189602,0.963302752293578,0.966360856269113,0.848623853211009,0.953363914373089,0.951070336391437,0.967889908256881,0.246177370030581,0.00229357798165138,0.0160550458715596,1,0.41743119266055,117.575488338578,114,0.437571202549964,0.992965274708629,0.997311063863595,0.0131337441000239,0.0528439670283624,15.7875485531119,0.00948195728657072,0.012754549883801,0.0135694113822357,0.00565481272706741,0.0871559633027523,0.654,"Basic"
"38",38,500,0,"vgood",0.6708,"congeneric",0.05,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",500,1579,0.2105,1.06534774809522,0.244001271070608,0.13405797512557,0.333765857399615,1.49869829138631,0.12514322669025,0.0653477480952202,0.0415012710706078,-0.0459420248744298,-0.0662341426003851,-0.00130170861368964,0.000143226690250429,0.0653477480952202,0.204944548496829,-0.25523347152461,-0.165585356500963,-0.000867805742459759,0.00114581352200343,0.207063132681903,0.108142046218811,0.114304980187341,0.292066311317121,0.0709493811515893,0.0452600543032884,0.207063132681903,0.635027667707448,0.534034796142277,0.0472995874343929,0.362080434426308,0.968334388853705,0.965801139962001,0.970234325522483,0.879037365421153,0.944268524382521,0.95060164661178,1,0.445851804939835,0.11589613679544,0.00189993666877771,1,0.793540215326156,115.639516000161,114,0.470141641261247,0.997553450610545,0.999487664567996,0.00731763634907027,0.0330991427377861,15.2976804491672,0.00348432120212349,0.00498350418605558,0.00827487827173147,0.00341322176183408,0.0614312856238125,0.7895,"Basic"
"39",39,800,0,"vgood",0.6708,"congeneric",0.05,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",800,1705,0.1475,1.03831942123987,0.228859097769197,0.151057269531437,0.363382993669024,1.50050646930614,0.124591975186179,0.0383194212398652,0.0263590977691973,-0.0289427304685627,-0.0366170063309759,0.000506469306140601,-0.000408024813821172,0.0383194212398652,0.130168384045419,-0.16079294704757,-0.0915425158274398,0.000337646204093734,-0.00326419851056938,0.157207553170963,0.0850977685558595,0.0885465516384785,0.251802466708065,0.0550566691278465,0.0349107289904206,0.157207553170963,0.491925286880436,0.42023589410301,0.036704446085231,0.279285831923365,0.974780058651026,0.973607038123167,0.968328445747801,0.906158357771261,0.951319648093842,0.954838709677419,1,0.618768328445748,0.279178885630499,0.000586510263929619,1,0.941348973607038,114.292892859999,114,0.492553570800917,0.998656214554717,0.999952730891009,0.00528670510918947,0.0261541445739509,15.0001923373738,0.00202092661391492,0.00305734948190019,0.0062435958673684,0.00274390232394164,0.0486803519061584,0.8525,"Basic"
"40",40,200,0.15,"vgood",0.6708,"congeneric",0.05,3,5,1,0.125,1,0.2025,0.18,0.1,0.2,"1.097^2;0.98^2;0.95^2;0.93^2;0.91^2;0.89^2;0.87^2;0.85^2",2000,123,"EC_latent",200,1360,0.32,1.11539652475236,0.282985334056004,0.0890335813051424,0.249428628588116,1.50633504952099,0.123986631101037,0.115396524752355,0.0804853340560044,-0.0909664186948576,-0.150571371411883,0.00633504952099238,-0.00101336889896344,0.115396524752355,0.397458439782738,-0.505368992749209,-0.376428428529709,0.00422336634732825,-0.00810695119170749,0.31597867697585,0.159193709488151,0.174201266207166,0.360913782084162,0.109490646209557,0.0683925340159887,0.31597867697585,0.967784812262031,0.786141775250128,0.0729937641397047,0.547140272127909,0.977941176470588,0.966911764705882,0.965441176470588,0.844852941176471,0.942647058823529,0.952941176470588,0.971323529411765,0.249264705882353,0.00588235294117647,0.0110294117647059,1,0.424264705882353,107.115449908341,104,0.440342138628574,0.993673682824781,0.9974658132618,0.0132030987253916,0.050886516261533,14.7840952810077,0.00846976436398509,0.0126865985500374,0.013713812751913,0.00555981226451918,0.0801470588235294,0.68,"Cor.Unique"
